lastrevid,prediction
1174275213,C
1173893317,C
1174275279,C
1174275694,C
1177815134,C
1174275775,C
1174275838,C
1173541674,GA
1178623839,C
1178630317,C
1174290460,C
1178630609,B
1178768111,C
1173397735,GA
1179190367,GA
1173397761,C
1173397803,C
1173397827,GA
1173894836,C
1179061465,GA
1174292082,C
1174292150,C
1173398172,C
1173398145,GA
1174292226,C
1173398115,GA
1174294312,C
1174294358,C
1174294602,C
1179745777,C
1174294622,C
1174294676,C
1173398071,C
1174294696,C
1173398005,C
1173397974,GA
1173397950,C
1177494357,C
1174790147,C
1173397916,C
1174295357,C
1174634561,C
1173397470,GA
1180111132,C
1174272198,C
1173397892,C
1177925356,GA
1173685318,Start
1180413641,C
1173519338,C
1176776523,C
1180227462,C
1178758776,C
1174340743,GA
1173685863,C
1173685876,C
1167128155,C
1180000505,C
1167176582,C
1169052687,C
1167320896,Start
1157440286,GA
1157444915,GA
1169325957,C
1167673753,C
1167681256,C
1179139926,C
1167739274,C
1176715010,C
1167843692,C
1157348799,C
1166384245,C
1176483354,C
1176176191,C
1176420565,C
1166486325,C
1176777848,GA
1176777842,Start
1153589424,C
1176778158,Start
1166756947,Start
1167017367,Start
1178623676,C
1176176215,Start
1172966092,C
1167316207,Start
1167319029,Start
1169049180,GA
1174341222,C
1157443794,C
1167495503,Start
1169324021,C
1176176394,C
1176176414,C
1167673235,C
1158104225,GA
1167676321,Start
1158113211,C
1176176843,C
1158115381,C
1177814867,Start
1176484731,C
1167836202,C
1167839049,C
1169054632,Start
1176160647,GA
1178736584,GA
1172271299,GA
1170232393,GA
1168602231,GA
1176777513,C
1173966763,GA
1179529562,GA
1172131431,GA
1167967145,GA
1177815858,GA
1172842620,C
1179786198,C
1178631418,GA
1172131475,GA
1172131501,GA
1172131285,GA
1172131528,GA
1175403062,C
1179525893,C
1179407628,GA
1157443937,GA
1178611907,C
1172623524,GA
1172271631,C
1180340894,GA
1157450330,GA
1172131697,C
1179230843,GA
1172276674,C
1172313872,C
1169325216,C
1175431423,FA
1169753732,C
1172276714,C
1173798205,C
1176425721,C
1172131770,GA
1179531372,C
1172276818,C
1172276851,C
1172131741,GA
1177047089,C
1177843438,C
1177076041,C
1177960874,C
1177138415,C
1178854169,C
1160917472,C
1177145215,C
1177153332,C
1177158169,Start
1177178081,C
1177182376,GA
1177183910,Start
1177195931,Start
1177203626,C
1177320070,Start
1177323237,C
1177332225,C
1178586086,C
1177359857,Start
1177363938,Start
1177378503,Start
1177383140,C
1177865520,C
1177458623,Start
1177480534,C
1177756888,C
1177600946,C
1177603608,C
1177614707,C
1177623517,Start
1177625122,GA
1177756928,C
1177679392,Start
1177686241,GA
1177751820,C
1177834547,C
1177795602,C
1177918832,Start
1177963195,C
1177984050,Start
1178030150,C
1178088527,Start
1173791914,C
1161576111,C
1167679437,C
1158116803,C
1177960929,C
1165535005,C
1159221408,GA
1159221803,C
1161577168,C
1163975496,C
1157348753,C
1173127360,C
1173140295,C
1173676681,C
1157351842,C
1157351990,GA
1159190103,GA
1131642145,C
1157354494,C
1157354856,C
1157355384,C
1163872558,GA
1157355990,C
1157356050,C
1157356107,C
1157356158,C
1131474935,C
1157356956,Start
1168847933,GA
1157357347,Start
1178708691,GA
1171068299,C
1173129814,Start
1157358672,GA
1169055903,GA
1168354004,Start
1143226588,C
1157360979,GA
1173131920,C
1179456154,C
1143226738,GA
1157438967,GA
1143226807,GA
1168988109,C
1175999756,C
1143227094,GA
1157453657,C
1157453631,C
1157456803,C
1158101246,C
1158101369,GA
1158103802,GA
1158104320,C
1158106038,C
1158106956,GA
1173137087,C
1167679991,C
1158117466,GA
1173137669,C
1159222022,C
1166623805,C
1159223199,GA
1157356579,GA
1172882651,C
1167020594,C
1167129017,Start
1169924892,C
1121694626,C
1166533125,C
1157349668,GA
1157350995,GA
1177815843,C
1171863917,GA
1165970327,C
1179045173,GA
1173517818,C
1157438073,C
1177293285,GA
1167296703,GA
1178768171,C
1179413706,C
1159822571,GA
1157448783,GA
1169427340,GA
1158106976,GA
1177293665,C
1169416182,GA
1174706025,C
1169430417,GA
1166613835,C
1176345684,C
1168603170,C
1168902633,C
1114662839,C
1165483321,C
1167128614,GA
1167129978,C
1167130165,C
1169556756,C
1157361815,Start
1167156270,C
1167176585,C
1157438511,C
1167335039,C
1157441220,C
1157441362,C
1167459199,C
1179510801,C
1167499366,C
1167642659,GA
1158103275,C
1169363965,GA
1176792594,GA
1167681261,C
1167740014,Start
1158116277,B
1167776914,C
1167844354,C
1176483742,GA
1157349435,GA
1176482402,GA
1177314007,GA
1166355226,C
1175752110,GA
1177279133,C
1180001519,C
1166990549,GA
1157356948,C
1166990638,C
1166990700,C
1177815753,C
1177815776,C
1177815804,C
1177815837,GA
1177815850,C
1177815863,C
1177815876,C
1169727208,GA
1166993581,C
1177866247,C
1167017387,C
1167137072,C
1178632646,C
1167155152,C
1167289578,C
1171325697,C
1167321264,C
1167675074,C
1157438934,C
1179414836,GA
1157441421,C
1157448578,GA
1175594666,C
1167525661,C
1180007490,GA
1167666357,C
1158101419,C
1158103661,C
1158104623,C
1158113936,GA
1167741712,C
1176483608,C
1179824018,C
1165673416,C
1180411588,C
1173812839,C
1173812746,C
1173812980,C
1157351827,GA
1174542402,C
1173813179,C
1157356923,GA
1173813351,C
1173813546,C
1157359163,C
1157361097,GA
1173813735,C
1157437725,GA
1173813912,C
1173814055,C
1173814301,C
1157439619,C
1173891615,C
1173891843,C
1161964916,GA
1173892047,C
1173892261,C
1173892550,C
1156646099,C
1157456806,C
1169325937,C
1158100742,C
1158102608,C
1158103126,GA
1158105517,C
1158106331,GA
1167092341,C
1178162282,C
1175873392,C
1175873681,C
1175873852,C
1175874005,C
1175874133,C
1157351414,GA
1157359447,GA
1175874716,C
1175874909,Start
1157354514,C
1178890231,C
1157355029,C
1175875170,C
1175875277,C
1178891651,GA
1166849897,C
1178026481,C
1175875673,B
1175875811,C
1169056796,GA
1178623525,B
1175876352,C
1157360141,GA
1175876537,C
1175876700,C
1157361796,C
1175876805,C
1157436226,GA
1175876912,C
1167288536,C
1167291454,C
1157438172,C
1157439649,GA
1167347240,C
1157444650,C
1177427221,GA
1173009904,C
1157450133,C
1157451545,C
1167496039,C
1157455427,C
1158115345,GA
1172264203,C
1158117820,Start
1159222051,GA
1169059406,C
1173293849,Start
1116691788,Start
1172051125,C
1157349750,C
1172124809,C
1172274603,C
1166694331,C
1166756223,C
1166819765,C
1157356725,C
1166990854,Start
1132569085,C
1172275488,C
1167128092,Start
1172275988,C
1167294539,C
1167296764,C
1178878170,FA
1167320925,C
1179826978,C
1157441297,GA
1167495847,C
1167498857,C
1175662681,C
1138898258,C
1167838455,C
1167844227,C
1166536139,C
1178739276,C
1166608232,C
1173790685,GA
1175346990,GA
1173790706,GA
1173791005,C
1174358085,GA
1166692493,GA
1180108649,B
1171938256,C
1171938638,Start
1167015124,C
1167017405,C
1167128508,C
1167135628,C
1167178593,C
1171906442,C
1167333100,C
1171937090,B
1171936587,C
1156745066,C
1167392563,C
1157447981,GA
1167496043,C
1167669073,C
1158105974,GA
1167679060,C
1169062096,GA
1157000655,GA
1166612187,GA
1176482409,GA
1172065394,GA
1174320439,GA
1172103722,GA
1173386242,GA
1160682312,GA
1172104080,GA
1172104273,B
1172065730,GA
1172098300,GA
1172098533,GA
1177815793,GA
1172098900,GA
1172099054,GA
1172099212,GA
1174112003,GA
1177375107,C
1177759753,C
1172279534,C
1172279825,C
1172100565,GA
1172100809,B
1172100925,GA
1172104657,GA
1172104787,C
1172101346,C
1172105014,GA
1172101545,Start
1172101657,GA
1178400880,C
1172105175,GA
1172101737,C
1172101841,C
1172105333,GA
1172101977,C
1172102208,C
1172102351,C
1172105445,GA
1177105633,GA
1176873522,C
1074075120,C
1173387078,C
1177815846,C
1170732357,C
1173867373,C
1144827339,C
1176203824,GA
1167342858,C
1167345643,C
1167392327,C
1170686917,GA
1157444713,C
1157445082,GA
1169030003,C
1153590620,C
1167675050,C
1170673007,C
1157350540,C
1166757763,C
1164627340,Start
1161079385,GA
1158584263,GA
1177815758,GA
1157357640,GA
1157360181,GA
1132680238,C
1167130195,C
1175524913,GA
1174923608,C
1167178619,GA
1167179530,Start
1157438935,GA
1171925308,C
1176649417,GA
1172530062,C
1179526239,GA
1180294759,GA
1179376825,GA
1157451597,C
1135859162,GA
1167642662,C
1173142509,C
1176319217,C
1161083106,C
1165536124,GA
1174431169,C
1171925438,C
1164004536,Start
1177554284,C
1173178246,C
1179046743,GA
1167971491,GA
1178694532,GA
1173178308,GA
1167835478,GA
1166756580,C
1167835394,C
1178614563,C
1166337142,C
1173727443,C
1166992049,GA
1166992447,C
1171099760,C
1157360071,GA
1177328001,B
1173727413,C
1176312951,GA
1176407702,GA
1170666065,GA
1176074781,GA
1167061516,C
1160328001,C
1168472423,GA
1172275039,C
1157492640,GA
1169325232,C
1180153578,C
1171418255,C
1158102240,C
1176109411,C
1177493836,C
1167682460,GA
1167968173,C
1176734397,GA
1176400403,C
1179831555,C
1173807521,GA
1173807626,C
1173807765,C
1178163426,C
1176153442,C
1179831043,C
1173808264,B
1179014458,C
1157348815,GA
1176490440,Start
1166757527,Start
1160896686,GA
1180347412,GA
1157355956,GA
1179290466,GA
1169067223,GA
1166993467,C
1179361309,B
1160897132,GA
1169068323,GA
1164020488,C
1167021012,GA
1160897630,Start
1167128167,GA
1160897995,GA
1164651425,GA
1167295671,C
1160898375,Start
1175730202,GA
1174361784,GA
1172766684,GA
1157445691,GA
1171918342,C
1157452168,C
1167676333,GA
1160900071,C
1167740102,Start
1178603006,GA
1167742557,Start
1167836613,C
1178447893,GA
1176493089,C
1167838482,C
1158119547,C
1172848900,C
1178251871,C
1157351601,GA
1157351693,C
1176018981,C
1166757902,GA
1157356244,GA
1162267280,C
1166854618,C
1173792427,C
1158806090,GA
1157358544,GA
1157359294,C
1157359883,C
1157359900,GA
1157361234,C
1175230875,GA
1157440075,C
1157440300,C
1167341838,GA
1157444741,C
1157445169,C
1177756359,GA
1175004747,C
1157450943,C
1157451072,C
1157452790,GA
1158103220,C
1159119717,C
1167676343,C
1161609141,GA
1177822514,C
1158117008,C
1167836616,C
1159222107,GA
1173805853,C
1173806004,C
1173806194,C
1173806364,C
1173806501,C
1173806640,C
1173806802,C
1165841831,GA
1173806981,C
1173872459,C
1175689086,B
1173868725,C
1173798572,GA
1173864429,C
1173872542,C
1173871976,C
1173871978,C
1173864075,C
1173869084,GA
1173901945,C
1157441520,C
1173798765,C
1157448044,GA
1173871992,C
1173862754,C
1173867869,C
1173872191,C
1173293758,C
1173872556,C
1175750019,C
1173293677,C
1157349759,Start
1166609336,C
1166635576,C
1166854384,C
1167317275,C
1166185063,C
1167681268,C
1167682287,C
1173868925,C
1143116762,C
1158116887,GA
1143034513,C
1174269073,C
1157351913,GA
1166693403,C
1165229254,GA
1157356071,C
1157356702,C
1157359302,GA
1167017962,C
1167020921,C
1167127407,C
1167128096,GA
1169074660,C
1171906860,C
1157436497,GA
1171582274,C
1157441663,C
1157450953,C
1157456654,C
1167505369,GA
1167676440,C
1167836642,C
1167838491,C
1175750196,GA
1157348834,C
1172124607,C
1157350720,GA
1166632502,Start
1157351430,GA
1166690673,C
1166692227,C
1157352036,GA
1166696643,Start
1157355024,GA
1171907177,B
1166854389,C
1157356666,C
1167017487,C
1172541594,C
1169068964,B
1175713665,C
1167178700,C
1167287915,C
1169069104,B
1167320974,Start
1157439898,GA
1157440069,C
1177950616,C
1167343809,C
1167347252,B
1167658138,C
1130396407,C
1167459216,GA
1157451235,Start
1167498865,C
1169323987,C
1167882753,C
1169073087,C
1158102634,GA
1172542567,Start
1169069302,C
1172542907,C
1167683486,C
1167740168,C
1178880959,B
1167840167,C
1174460788,GA
1166485184,C
1166533138,C
1172125481,Start
1158921729,GA
1172549257,C
1166636648,C
1166638601,C
1166690225,C
1178243297,GA
1157354473,C
1166695049,C
1171488876,C
1172551165,GA
1157355975,C
1166990965,C
1177815871,C
1157358111,GA
1169325450,GA
1167126914,C
1167127878,C
1170040468,C
1173248274,C
1164260695,C
1167346172,C
1174557558,C
1167478955,GA
1164362148,C
1158102425,C
1167264451,GA
1167836680,B
1167841341,C
1167347953,C
1173808815,Start
1173809128,C
1173809380,C
1157350643,C
1157351528,GA
1166634726,GA
1173809553,Start
1157355730,GA
1173809681,C
1173809808,C
1173809925,C
1173810075,C
1173810228,Start
1173810501,GA
1173810586,Start
1173810725,C
1173811037,Start
1173811134,C
1172887036,GA
1169325345,C
1173811342,C
1173811437,C
1144421099,C
1158107373,C
1158114285,GA
1173811547,C
1173811730,GA
1159224438,C
1173811966,GA
1172124694,C
1173876215,C
1172847794,C
1173876294,C
1157360474,B
1167292361,C
1157441177,GA
1172375024,GA
1173513548,C
1173876423,C
1171956562,GA
1167679999,C
1158113854,B
1173513501,C
1173876460,C
1157348991,GA
1174295605,C
1157350792,C
1172904841,C
1174295767,C
1178266800,C
1168478796,C
1174296012,C
1157356181,C
1178093613,GA
1160344424,GA
1174273475,C
1174297868,C
1174298022,C
1174273659,C
1174297999,C
1177568790,GA
1167687848,C
1174298120,C
1174298243,C
1157440337,C
1170663709,GA
1173705958,GA
1174298371,C
1130184987,C
1174298524,C
1179723216,B
1180197010,C
1158113989,C
1159545823,C
1166633049,C
1166688560,C
1166696660,C
1157355097,GA
1166855508,C
1157357626,C
1166996036,C
1172576073,GA
1157438231,C
1167319138,GA
1167334060,C
1167334192,C
1167392380,B
1157442533,C
1167457170,C
1154327393,B
1167500847,C
1157455184,C
1167666360,GA
1167667070,C
1169248255,GA
1167836378,B
1169508943,GA
1179873961,GA
1169508153,C
1167136712,C
1159982808,C
1159982911,C
1169508271,GA
1180169419,C
1169508414,GA
1159983460,C
1159983696,C
1169508669,Start
1166909928,C
1167673075,GA
1172688557,GA
1159984398,C
1159984512,C
1169508880,GA
1174300651,GA
1159984615,C
1167838514,C
1167842513,GA
1179046752,GA
1157354929,C
1166756119,GA
1157355707,GA
1166990802,C
1167135373,B
1157436294,C
1157437315,GA
1177120076,GA
1157441330,B
1169015035,C
1167393715,GA
1180398641,C
1178706192,C
1169077334,C
1167740223,B
1173652325,GA
1177900904,GA
1176778367,C
1177101601,C
1177102182,C
1177866264,GA
1172611772,Start
1178630404,C
1171087000,C
1179413509,GA
1171077172,C
1171089614,GA
1176483627,C
1157349260,C
1157349420,GA
1174776565,C
1173514197,GA
1166635939,B
1176246610,C
1176646419,GA
1171907852,C
1176320013,Start
1157356170,GA
1166848897,C
1166850804,C
1166852634,GA
1176427827,C
1170925367,C
1176286635,C
1179343341,C
1157358279,C
1166998108,GA
1176247924,C
1171934078,C
1157358990,C
1167017516,C
1176702652,GA
1173516039,C
1169081443,GA
1167135069,C
1177932310,B
1171907337,C
1176339464,C
1167176199,C
1167176344,C
1167178745,C
1166986070,C
1173517684,GA
1171933662,B
1167290678,C
1157437893,C
1167293988,GA
1176290980,C
1176715097,C
1167296735,C
1176296454,GA
1169795679,C
1161152301,GA
1157443998,GA
1171924634,C
1157450093,GA
1171107611,B
1161258630,C
1171932120,GA
1176290833,C
1167641588,B
1169036133,C
1173980666,GA
1158106875,GA
1171907284,C
1176314781,C
1162528578,C
1158117999,C
1171905362,GA
1171934279,C
1176237556,C
1178913134,C
1171924464,GA
1176336419,C
1157348968,GA
1172047132,C
1157349594,C
1157351187,GA
1140359812,GA
1166691953,C
1157354960,GA
1098363007,GA
1147372062,GA
1132564184,GA
1168330346,GA
1157358338,GA
1157359350,GA
1099141448,GA
1157361244,GA
1157361862,GA
1098365197,GA
1176315940,GA
1157437400,GA
1157438435,GA
1157438603,GA
1175719130,GA
1157441272,GA
1134767578,C
1157027801,GA
1170840041,GA
1157442629,GA
1157442619,GA
1157450207,GA
1157451476,GA
1098462035,GA
1157453705,GA
1158100957,C
1098462660,GA
1138317569,GA
1167680003,GA
1169044345,GA
1098463531,GA
1177549017,B
1159224349,GA
1171904954,Start
1180113430,C
1177765773,Start
1166693916,Start
1172739921,C
1157357605,C
1169082171,C
1167016809,B
1167130605,C
1167130736,C
1175718981,C
1157437501,C
1157437889,Start
1157438430,C
1138451568,C
1180349154,GA
1167302112,C
1161177892,C
1169337622,C
1159987276,C
1159987437,Start
1159987638,C
1159987714,Start
1159987787,Start
1179896881,C
1159987910,C
1169337667,GA
1159988299,C
1160603243,Start
1169337722,GA
1176049563,GA
1160603413,C
1173854421,C
1160603524,C
1169337883,C
1175848037,GA
1160603630,C
1160603736,C
1160603861,Start
1160603980,Start
1169337971,GA
1169338006,C
1160604378,Start
1160604569,Start
1160604778,Start
1169338030,C
1169341699,C
1169338060,C
1169338141,C
1160605120,C
1160605334,GA
1169338194,C
1160605435,Start
1169338217,GA
1169338238,GA
1160607813,Start
1160608026,Start
1175073830,C
1175073957,C
1175074620,C
1175074849,C
1175075013,C
1175075194,C
1175075329,GA
1175075459,GA
1176458521,C
1175075692,GA
1175076006,GA
1175076132,C
1175076234,C
1175076331,C
1177227550,C
1174315377,GA
1174315752,GA
1157741405,GA
1174533505,C
1174315472,GA
1174315583,GA
1174315624,GA
1179192972,GA
1174316289,GA
1174316406,C
1174316786,GA
1174316827,GA
1180271968,GA
1174271624,GA
1179851155,GA
1180028641,GA
1172636273,GA
1157351627,C
1166959555,C
1171151970,GA
1177815141,C
1157357157,C
1177815831,GA
1178185070,C
1157360213,C
1176514038,GA
1178320653,GA
1173301544,C
1175337503,C
1167420704,GA
1179853483,GA
1179386025,C
1179413271,C
1179526425,C
1176703950,C
1180045863,GA
1173026401,C
1170351593,C
1176714067,C
1180367265,C
1171198619,C
1169325199,C
1171908702,C
1149689810,C
1162197996,C
1155547044,C
1158115047,GA
1167741034,GA
1158116576,C
1158119719,C
1166484071,C
1166758363,C
1178765627,B
1166851003,C
1167317037,C
1167317597,C
1167333432,C
1173165002,C
1179864075,GA
1176458620,C
1179112107,C
1178644007,GA
1176486007,C
1176777920,C
1171085761,C
1177815388,C
1178765199,C
1179136782,C
1171075681,C
1180080466,GA
1171086723,C
1173528968,C
1179788813,C
1179385142,C
1179526443,C
1171082321,C
1171087973,C
1179485297,C
1171088128,C
1176422529,C
1172628097,C
1172631148,GA
1172631783,C
1171091114,C
1171083867,C
1172634935,C
1172635144,C
1178238442,C
1171091624,C
1166755548,C
1166850417,C
1177815637,Start
1173792375,Start
1132682904,C
1167178788,C
1179352520,B
1180007747,C
1167316479,C
1167319277,Start
1162127502,C
1157440499,C
1178454895,GA
1170385439,C
1173845868,C
1169323941,C
1167642669,Start
1174001289,C
1158103349,C
1177509662,C
1175247948,C
1167836802,C
1133851691,GA
1157350762,C
1166636549,C
1169082407,C
1166693886,C
1151035651,GA
1167128534,B
1167156373,C
1167178814,C
1167287926,C
1157437993,C
1171939194,C
1167319738,C
1148165160,C
1167343825,Start
1157441351,GA
1145498614,C
1167409248,C
1167426013,C
1167459263,C
1167676187,Start
1167683457,C
1167738766,Start
1180274535,C
1178956644,GA
1178956990,C
1178959291,C
1178959573,C
1178959673,C
1178829001,C
1178956341,GA
1178959776,Start
1178959829,Start
1167498903,Start
1176490339,Start
1173176109,C
1177456358,C
1166696053,Start
1167148053,C
1166996673,GA
1178185763,GA
1173173526,Start
1167133753,C
1173173547,C
1167135297,C
1167155008,C
1167288792,C
1157448175,C
1167495560,Start
1098778152,Start
1172746924,GA
1167679471,C
1158728585,GA
1173170320,C
1172681704,C
1172124661,Start
1172125638,C
1176777392,C
1173540263,C
1173540546,C
1177099628,GA
1166820025,C
1161760397,C
1173540705,Start
1177815630,C
1166991051,Start
1171907923,Start
1166993225,C
1167016811,B
1173873837,C
1167017198,Start
1157359936,C
1176699681,C
1157360100,C
1167135355,C
1167156613,C
1167291211,C
1157437987,C
1175730162,C
1166838064,C
1176133763,C
1157440722,C
1157440935,C
1157441396,C
1157441869,GA
1157444478,C
1157657609,C
1167411348,C
1157657673,C
1157448816,GA
1157451764,GA
1157451747,B
1162583100,C
1173025363,C
1157453720,C
1176971334,C
1179012823,C
1173539745,C
1167668884,B
1178380799,C
1174687418,C
1167480845,C
1172298013,C
1176592378,C
1158115117,GA
1167740385,C
1167776954,C
1171066671,B
1158119109,B
1166383354,C
1157349711,GA
1166693502,C
1166694338,C
1174920016,C
1171997012,C
1157436331,C
1176135348,C
1157440917,GA
1157440928,C
1157441488,C
1157450302,C
1173877606,C
1174338118,GA
1175005039,GA
1173878911,C
1158116215,C
1167836874,C
1172679444,C
1157348789,C
1176483164,B
1173994194,B
1157350518,GA
1176483239,Start
1157350983,C
1157351578,B
1142073158,GA
1176778208,C
1157354375,C
1166757733,C
1157355437,GA
1157357656,B
1141451948,C
1157359856,GA
1157360418,B
1157361654,GA
1157436169,C
1167179724,GA
1157436562,GA
1157436568,C
1157438085,GA
1157438639,Start
