title,lastrevid
"Franklin Township, Erie County, Pennsylvania",1169068323
"North Bethlehem Township, Washington County, Pennsylvania",1175954715
"Apollo, Pennsylvania",1170818831
"Mill Hall, Pennsylvania",1157441297
"Langhorne, Pennsylvania",1172131285
"Spring Township, Snyder County, Pennsylvania",1173878911
"Porter Township, Lycoming County, Pennsylvania",1157453705
"East Union Township, Schuylkill County, Pennsylvania",1171907923
"Susquehanna Depot, Pennsylvania",1138119405
"Mount Pleasant Township, Columbia County, Pennsylvania",1167392563
"Springville Township, Susquehanna County, Pennsylvania",1174222476
"Jones Township, Elk County, Pennsylvania",1176153442
"Madison Township, Columbia County, Pennsylvania",1167333100
"Kimmel Township, Bedford County, Pennsylvania",1172249116
"Ferndale, Pennsylvania",1157358672
"Liberty Township, McKean County, Pennsylvania",1138451568
"Union Township, Union County, Pennsylvania",1171931177
"Liberty Township, Montour County, Pennsylvania",1167317037
"East Fallowfield Township, Crawford County, Pennsylvania",1172098533
"Reade Township, Cambria County, Pennsylvania",1175382074
"Clearfield Township, Cambria County, Pennsylvania",1157354856
"Eldred Township, McKean County, Pennsylvania",1169082171
"Cumberland Valley Township, Bedford County, Pennsylvania",1173522648
"Hanover Township, Lehigh County, Pennsylvania",1178630404
"Montgomery, Pennsylvania",1134767578
"Montrose, Pennsylvania",1179938533
"Haines Township, Centre County, Pennsylvania",1167129978
"West Pike Run Township, Washington County, Pennsylvania",1175371891
"Delaware Township, Juniata County, Pennsylvania",1173876215
"Nescopeck, Pennsylvania",1161152301
"Waterford, Pennsylvania",1178447893
"Shiremanstown, Pennsylvania",1153590620
"Roseto, Pennsylvania",1172628097
"Newport, Pennsylvania",1167409248
"Cussewago Township, Crawford County, Pennsylvania",1172065730
"Freedom, Pennsylvania",1176752927
"Mercersburg, Pennsylvania",1173869084
"Ligonier, Pennsylvania",1164885417
"Paxtang, Pennsylvania",1180294759
"Montgomery Township, Indiana County, Pennsylvania",1167346172
"Blossburg, Pennsylvania",1159001002
"Chapman Township, Snyder County, Pennsylvania",1166694338
"Cross Creek Township, Washington County, Pennsylvania",1152768174
"Monongahela Township, Greene County, Pennsylvania",1175956569
"Independence Township, Washington County, Pennsylvania",1167177043
"Otto Township, McKean County, Pennsylvania",1175384038
"Northmoreland Township, Wyoming County, Pennsylvania",1175503473
"Cambridge Township, Crawford County, Pennsylvania",1172065394
"Milford Township, Somerset County, Pennsylvania",1179525914
"Richland, Pennsylvania",1178706192
"Monroe Township, Clarion County, Pennsylvania",1173891843
"Catawissa, Pennsylvania",1174358085
"Wayne Township, Crawford County, Pennsylvania",1172102208
"Spring Township, Crawford County, Pennsylvania",1172101346
"Sugarcreek Township, Armstrong County, Pennsylvania",1175378174
"Todd Township, Fulton County, Pennsylvania",1173868925
"Saxonburg, Pennsylvania",1178030150
"Cherrytree Township, Venango County, Pennsylvania",1166695056
"East Berlin, Pennsylvania",1158327806
"Union Township, Snyder County, Pennsylvania",1158116215
"Frenchcreek Township, Venango County, Pennsylvania",1167018161
"Avis, Pennsylvania",1116691788
"Anthony Township, Montour County, Pennsylvania",1166484071
"Eaton Township, Wyoming County, Pennsylvania",1174318548
"Versailles, Pennsylvania",1170618577
"Lincoln Township, Somerset County, Pennsylvania",1157438639
"Bethel Township, Fulton County, Pennsylvania",1166609336
"St. Clair Township, Pennsylvania",1172050990
"Duncannon, Pennsylvania",1151035651
"Girardville, Pennsylvania",1176699681
"Milford Township, Pike County, Pennsylvania",1178959776
"Lycoming Township, Lycoming County, Pennsylvania",1177807041
"Cromwell Township, Huntingdon County, Pennsylvania",1171907177
"Albion, Pennsylvania",1157348815
"Elizabethville, Pennsylvania",1157357640
"Concord Township, Butler County, Pennsylvania",1177320070
"East Deer Township, Allegheny County, Pennsylvania",1177815656
"Oakland Township, Venango County, Pennsylvania",1169091239
"Freehold Township, Warren County, Pennsylvania",1173803915
"Smithfield Township, Bradford County, Pennsylvania",1167673235
"Canoe Township, Indiana County, Pennsylvania",1166690225
"Elizabeth, Pennsylvania",1175579234
"Clifton Township, Lackawanna County, Pennsylvania",1174296012
"Laflin, Pennsylvania",1157437893
"Rockdale Township, Crawford County, Pennsylvania",1175381269
"Porter Township, Clinton County, Pennsylvania",1167498857
"Dimock Township, Susquehanna County, Pennsylvania",1166851636
"Pulaski Township, Beaver County, Pennsylvania",1176850034
"New Beaver, Pennsylvania",1169508271
"East Mead Township, Crawford County, Pennsylvania",1177815793
"Perry Township, Greene County, Pennsylvania",1157450953
"Windsor, Pennsylvania",1159223378
"Elk Township, Clarion County, Pennsylvania",1173813351
"Lewis Township, Union County, Pennsylvania",1167316487
"Clarks Green, Pennsylvania",1178266800
"Sullivan Township, Tioga County, Pennsylvania",1175378165
"North Union Township, Schuylkill County, Pennsylvania",1167411348
"West Bethlehem Township, Washington County, Pennsylvania",1175372766
"Oakdale, Pennsylvania",1175499127
"Richmond Township, Crawford County, Pennsylvania",1172100565
"Conyngham Township, Luzerne County, Pennsylvania",1171907852
"Conneaut Township, Crawford County, Pennsylvania",1160682312
"Belfast Township, Fulton County, Pennsylvania",1157349759
"Horton Township, Elk County, Pennsylvania",1173807626
"Langhorne Manor, Pennsylvania",1172131528
"Rockland Township, Venango County, Pennsylvania",1167507876
"Blawnox, Pennsylvania",1168300855
"Greenwood Township, Crawford County, Pennsylvania",1172099054
"Wilmington Township, Mercer County, Pennsylvania",1160607813
"Perry Township, Mercer County, Pennsylvania",1160604378
"Kline Township, Schuylkill County, Pennsylvania",1167291211
"Sterling Township, Wayne County, Pennsylvania",1175378539
"Worth Township, Butler County, Pennsylvania",1161577168
"Ransom Township, Lackawanna County, Pennsylvania",1175382305
"Harford Township, Susquehanna County, Pennsylvania",1167133009
"Huston Township, Clearfield County, Pennsylvania",1175876805
"North Mahoning Township, Indiana County, Pennsylvania",1175954261
"South Newton Township, Cumberland County, Pennsylvania",1175379083
"Atglen, Pennsylvania",1176483742
"Warsaw Township, Jefferson County, Pennsylvania",1175373641
"Fishing Creek Township, Columbia County, Pennsylvania",1167015124
"Mahoning Township, Armstrong County, Pennsylvania",1171473294
"Locust Township, Columbia County, Pennsylvania",1171906442
"Jefferson Township, Somerset County, Pennsylvania",1167179724
"Jackson Township, Snyder County, Pennsylvania",1157436331
"Juniata Township, Perry County, Pennsylvania",1167287926
"Union Township, Centre County, Pennsylvania",1167740014
"Bell Acres, Pennsylvania",1168278055
"Liberty Township, Mercer County, Pennsylvania",1160603980
"Hughestown, Pennsylvania",1176339464
"Bryn Athyn, Pennsylvania",1157351627
"Little Beaver Township, Lawrence County, Pennsylvania",1159982808
"Dyberry Township, Wayne County, Pennsylvania",1166855233
"Washington Township, Wyoming County, Pennsylvania",1174273168
"East Finley Township, Washington County, Pennsylvania",1177815702
"Avondale, Pennsylvania",1157349435
"North Shenango Township, Crawford County, Pennsylvania",1175953917
"Schwenksville, Pennsylvania",1149689810
"Mount Wolf, Pennsylvania",1167881626
"South Coatesville, Pennsylvania",1158103661
"White Township, Beaver County, Pennsylvania",1177025223
"Pittsfield Township, Warren County, Pennsylvania",1175383622
"Dreher Township, Wayne County, Pennsylvania",1166854102
"Williamstown, Pennsylvania",1164004536
"Shoemakersville, Pennsylvania",1173397974
"Burgettstown, Pennsylvania",1166922015
"Nicholson Township, Wyoming County, Pennsylvania",1174319104
"Graham Township, Clearfield County, Pennsylvania",1175876352
"East Bangor, Pennsylvania",1178765199
"Loretto, Pennsylvania",1143226807
"Irwin Township, Venango County, Pennsylvania",1167178105
"Mead Township, Warren County, Pennsylvania",1175957354
"Redbank Township, Clarion County, Pennsylvania",1156646099
"Huston Township, Centre County, Pennsylvania",1167176585
"District Township, Berks County, Pennsylvania",1174275694
"Huston Township, Blair County, Pennsylvania",1167176582
"Ulster Township, Bradford County, Pennsylvania",1175377239
"Clymer, Pennsylvania",1171488876
"Wayne Township, Dauphin County, Pennsylvania",1174431169
"West Mahoning Township, Indiana County, Pennsylvania",1175371197
"Flemington, Pennsylvania",1132569085
"Pine Creek Township, Jefferson County, Pennsylvania",1173810725
"Mount Pleasant Township, Wayne County, Pennsylvania",1167392588
"Liberty Township, Bedford County, Pennsylvania",1167316852
"Sheshequin Township, Bradford County, Pennsylvania",1175380011
"Concord Township, Erie County, Pennsylvania",1166757527
"Porter Township, Clarion County, Pennsylvania",1173892550
"Litchfield Township, Bradford County, Pennsylvania",1167319029
"Pinegrove Township, Venango County, Pennsylvania",1175383703
"Montour Township, Columbia County, Pennsylvania",1175956314
"Tower City, Pennsylvania",1176592378
"West Conshohocken, Pennsylvania",1158119719
"Richlandtown, Pennsylvania",1172313872
"Newville, Pennsylvania",1157445082
"Buffington Township, Indiana County, Pennsylvania",1166636648
"Terre Hill, Pennsylvania",1169248255
"Newlin Township, Chester County, Pennsylvania",1175955328
"Upper Mifflin Township, Cumberland County, Pennsylvania",1175374205
"Bratton Township, Pennsylvania",1175073830
"Vanport Township, Beaver County, Pennsylvania",1109656410
"Troy, Pennsylvania",1158115381
"Palmyra Township, Wayne County, Pennsylvania",1167456870
"Monroe Township, Bedford County, Pennsylvania",1179526375
"Gallitzin Township, Cambria County, Pennsylvania",1168354004
"Clinton Township, Wyoming County, Pennsylvania",1174318496
"Middlebury Township, Tioga County, Pennsylvania",1175956757
"North Charleroi, Pennsylvania",1159287321
"Waymart, Pennsylvania",1158118980
"Brady Township, Butler County, Pennsylvania",1177076041
"Washington Township, Butler County, Pennsylvania",1165535005
"Middleburg, Pennsylvania",1157440917
"Dublin Township, Huntingdon County, Pennsylvania",1166854389
"Hallstead, Pennsylvania",1132680296
"Houston, Pennsylvania",1160093296
"Main Township, Columbia County, Pennsylvania",1171937090
"Highland Township, Chester County, Pennsylvania",1167137072
"North Apollo, Pennsylvania",1171481382
"Bridgeton Township, Pennsylvania",1172271299
"Elverson, Pennsylvania",1177866247
"West Leechburg, Pennsylvania",1159221386
"West Carroll Township, Cambria County, Pennsylvania",1175371479
"Bigler Township, Clearfield County, Pennsylvania",1172125057
"Fairmount Township, Luzerne County, Pennsylvania",1166998108
"Jackson Township, Mercer County, Pennsylvania",1160603524
"Whitaker, Pennsylvania",1170802883
"Union Township, Schuylkill County, Pennsylvania",1167740385
"Liberty Township, Susquehanna County, Pennsylvania",1174221823
"Rome Township, Bradford County, Pennsylvania",1176176394
"Boswell, Pennsylvania",1157350983
"Susquehanna Township, Juniata County, Pennsylvania",1167679999
"Watts Township, Perry County, Pennsylvania",1175373587
"Hastings, Pennsylvania",1157360979
"Woodbury Township, Bedford County, Pennsylvania",1159726400
"Wyalusing Township, Bradford County, Pennsylvania",1175368856
"Centre Hall, Pennsylvania",1168603170
"Monroe Township, Bradford County, Pennsylvania",1174341222
"Dublin Township, Fulton County, Pennsylvania",1166854384
"Rush Township, Susquehanna County, Pennsylvania",1174222288
"West Easton, Pennsylvania",1172634935
"Orange Township, Columbia County, Pennsylvania",1175384298
"Penn Township, Clearfield County, Pennsylvania",1157450133
"Farmington Township, Warren County, Pennsylvania",1173803790
"Center Township, Greene County, Pennsylvania",1166693403
"Glenburn Township, Lackawanna County, Pennsylvania",1174298022
"Tuscarora Township, Juniata County, Pennsylvania",1173513501
"Williamsburg, Pennsylvania",1176715010
"Banks Township, Carbon County, Pennsylvania",1166533125
"Heidelberg, Pennsylvania",1169024093
"Benton Township, Columbia County, Pennsylvania",1166608232
"Bloomfield, Pennsylvania",552961019
"Liberty Township, Adams County, Pennsylvania",1167316843
"Rose Township, Jefferson County, Pennsylvania",1173811342
"Gulich Township, Clearfield County, Pennsylvania",1175876700
"Marion Township, Centre County, Pennsylvania",1167335039
"Marion Township, Butler County, Pennsylvania",1177679392
"Loganville, Pennsylvania",1157438908
"Dalton, Pennsylvania",1157356181
"Renovo, Pennsylvania",1175662681
"Duncansville, Pennsylvania",1174340743
"Summerhill Township, Crawford County, Pennsylvania",1172101545
"West Mayfield, Pennsylvania",1177022927
"Lemon Township, Wyoming County, Pennsylvania",1174318910
"Factoryville, Pennsylvania",1178896964
"King Township, Bedford County, Pennsylvania",1157437595
"Black Lick Township, Pennsylvania",1172125481
"North Heidelberg Township, Berks County, Pennsylvania",1175954388
"Sandy Lake Township, Mercer County, Pennsylvania",1175380597
"Troy Township, Crawford County, Pennsylvania",1172101737
"Leetsdale, Pennsylvania",1169213994
"Perry Township, Jefferson County, Pennsylvania",1173810586
"Gibson Township, Susquehanna County, Pennsylvania",1174221429
"Eldred Township, Jefferson County, Pennsylvania",1173809681
"Buffalo Township, Perry County, Pennsylvania",1166636549
"Dale, Pennsylvania",1157356158
"Hollenback Township, Luzerne County, Pennsylvania",1171907337
"McConnellsburg, Pennsylvania",1166185063
"Biglerville, Pennsylvania",1159826561
"Duboistown, Pennsylvania",1132564184
"Roulette Township, Potter County, Pennsylvania",1175381193
"Wiconisco Township, Dauphin County, Pennsylvania",1175370187
"Madison Township, Clarion County, Pennsylvania",1157439619
"Wilmot Township, Bradford County, Pennsylvania",1175370351
"Columbia Township, Bradford County, Pennsylvania",1166756947
"East Conemaugh, Pennsylvania",1168847933
"Castanea Township, Clinton County, Pennsylvania",1172274603
"Bethel Township, Armstrong County, Pennsylvania",1171043993
"Tuscarora Township, Perry County, Pennsylvania",1167738766
"Hawley, Pennsylvania",1164726669
"Piatt Township, Lycoming County, Pennsylvania",1175381522
"Wayne Township, Armstrong County, Pennsylvania",1171898280
"Penn Township, Centre County, Pennsylvania",1167459199
"Colerain Township, Bedford County, Pennsylvania",1177100144
"Wayne Township, Greene County, Pennsylvania",1167838491
"Bradford Woods, Pennsylvania",1180314657
"Forest Lake Township, Susquehanna County, Pennsylvania",1174220943
"Christiana, Pennsylvania",1177092787
"South Bend Township, Armstrong County, Pennsylvania",1175379570
"Jefferson Township, Washington County, Pennsylvania",1157436492
"Nescopeck Township, Luzerne County, Pennsylvania",1175955889
"West Kittanning, Pennsylvania",1174309443
"Prospect, Pennsylvania",1177984050
"Brady Township, Huntingdon County, Pennsylvania",1166632502
"Millbourne, Pennsylvania",1176074781
"Jackson Township, Venango County, Pennsylvania",1167178933
